1;1417;25;63.865229784725585;4;36
2;1211;23;66.35398757909833;19;45
3;1397;37;53.57849530497499;20;46
4;1411;80;59.31954880131765;14;12
5;1092;35;57.2777546584913;5;10
6;694;98;69.61927031159709;28;54
7;1324;60;65.68325445077548;15;32
8;1124;51;62.27004157014054;39;45
9;1480;85;58.45178761070515;12;52
10;787;26;58.030001464520225;17;37
11;1247;67;62.26130096193842;27;58
12;1234;34;54.09570016523364;5;35
13;1033;77;55.93242731066841;34;27
14;666;69;58.3620727554745;29;58
15;1493;71;69.43243646532478;3;63
16;972;38;52.50529902520952;12;71
17;864;56;59.08883969680876;35;20
18;867;48;50.65355729933392;10;3
19;1152;77;52.82346180937807;16;55
20;1165;33;50.57545233656621;36;11
21;1488;69;50.44037922451204;13;31
22;707;25;51.857797046400506;3;42
23;727;40;59.35049542921575;9;2
24;679;35;53.06419073910852;33;44
25;1100;34;54.24789152447633;7;74
26;1065;86;53.96140287686157;3;43
27;1171;46;69.51570432763499;33;25
28;1018;49;58.93699069003038;13;28
29;1317;84;64.05689811657277;12;9
30;1357;75;63.10827294809478;18;24
31;771;48;56.423282972562994;8;42
