1;1417;33;55.06556248544753;36;75
2;651;28;63.918629265738474;40;66
3;810;66;55.47850281839256;20;28
4;1363;63;54.948423782049936;35;2
5;1135;95;68.16978021906837;27;54
6;876;84;66.8819159531593;39;68
7;1247;97;60.73163571579168;14;35
8;1127;81;64.42803853578725;12;37
9;769;48;57.75638140514492;9;3
10;1483;47;55.00430137756452;39;46
11;923;51;65.96170738216097;39;70
12;921;94;68.00014266457603;14;36
13;1290;38;60.11498139400879;15;24
14;891;74;67.6815932536544;14;64
15;660;37;59.718225379605556;9;55
16;1277;47;65.9573294429595;7;24
17;662;77;57.51389250806857;26;24
18;1139;44;52.01597867871262;34;54
19;701;22;62.60161862445587;12;33
20;736;25;52.10937688748109;21;39
21;821;69;69.89644145221209;15;3
22;1476;61;68.91379180968413;17;30
23;1012;46;51.74641804398178;40;18
24;879;99;60.49085692777233;19;11
25;699;79;52.77295613480498;18;43
26;1156;41;52.79354917424357;2;44
27;847;85;53.91591813645014;16;13
28;1110;39;66.65771624941954;8;10
29;701;46;54.86216929180941;38;24
30;943;34;57.659582916610674;40;55
31;1437;67;69.50461969437242;34;52
