1;798;83;60.47786878417564;15;33
2;1258;63;53.519343673634154;2;12
3;1418;32;69.31664098678793;29;26
4;748;56;68.12528693538351;16;22
5;1274;82;61.58747106251532;29;53
6;745;55;51.05704318220691;17;71
7;1446;63;64.80965523679187;5;66
8;1190;86;64.04140233590822;3;75
9;957;23;65.29627408013432;34;8
10;1363;75;50.04441589631852;39;51
11;1100;46;51.0261489080457;14;20
12;640;51;57.3488042469921;7;54
13;643;58;61.65592166153007;6;20
14;627;86;60.55009266596936;33;29
15;765;63;62.36862315193598;34;51
16;689;50;58.93622378684749;23;49
17;1239;73;56.81412560588518;28;21
18;753;78;69.84641284038861;2;66
19;1070;57;67.33259718059068;3;23
20;1380;54;58.83522776033517;19;68
21;1450;21;65.80154519445722;14;14
22;1000;29;51.07095848815744;11;12
23;680;34;67.12976088244935;10;35
24;1052;80;66.06026940749466;23;19
25;918;43;50.59586525546072;10;51
26;960;98;69.23422495854584;28;44
27;611;31;68.39201044480001;6;3
28;1419;62;50.351350733021526;30;45
29;1180;92;57.554462628326235;32;67
30;1345;40;66.50314457599023;13;29
31;992;62;58.47162188545475;38;45
