1;874;78;56.65129653654512;30;39
2;910;37;52.79190364783483;8;18
3;790;29;61.38450018249868;40;30
4;1130;71;58.34757576533962;2;6
5;691;70;51.54403324706583;5;11
6;1057;91;56.33861134009179;6;63
7;831;84;64.91398323244663;7;13
8;1259;63;65.40430719125675;7;12
9;712;59;54.39479142741507;23;21
10;1295;67;69.94449748405927;30;26
11;806;93;61.63274887183693;36;18
12;989;47;65.55070465853194;6;33
13;838;58;68.35330186354608;5;25
14;615;20;62.3274857085206;35;71
15;1410;80;58.17116930823053;25;8
16;1354;51;64.19261121691532;3;49
17;1489;39;63.317249647039866;40;27
18;927;64;57.29063679390849;11;27
19;814;71;56.304200491793594;12;52
20;803;52;68.66807553799916;28;7
21;1127;81;55.568885129970894;35;11
22;1174;71;62.21693101782288;34;29
23;1455;70;60.334451055532206;6;71
24;1384;73;58.39688302308773;22;13
25;850;62;65.58909283665022;12;29
26;1198;86;57.69833668341606;23;35
27;875;36;50.07179186266311;19;31
28;830;21;63.51261566247783;29;46
29;830;81;68.0464733665371;28;52
30;1168;77;67.37448550005925;21;52
31;730;66;50.23013172559255;29;21
