1;867;33;59.83094726025239;35;24
2;1098;100;60.06029817626829;21;41
3;1442;58;50.75378379672455;10;60
4;957;79;68.09469802980294;38;45
5;718;29;60.80689591732627;24;41
6;1400;67;53.74336197208896;16;31
7;1035;59;63.07900024070686;6;64
8;736;67;61.67089708688244;4;17
9;843;81;59.39613531481938;10;53
10;1409;76;55.282601953781956;8;70
11;619;23;63.605096682900324;3;42
12;1225;37;61.410234031832815;18;3
13;694;34;63.02060661852863;16;15
14;1424;94;62.341248353615356;22;13
15;857;72;65.37158811404403;34;6
16;988;96;55.03203949387743;25;47
17;929;31;61.85367968822034;23;55
18;996;55;54.722025588968926;29;20
19;686;48;59.627655106369616;40;75
20;655;25;60.02995326490634;18;26
21;1092;45;68.37422810486694;34;11
22;1017;75;64.87496103183767;12;75
23;966;81;69.93593546541908;3;25
24;843;56;66.57348452974573;9;32
25;960;75;50.19613286463637;11;24
26;1256;86;61.86831064012254;14;19
27;1197;87;60.5255153636034;7;72
28;1316;82;63.099200208900186;34;16
