1;1256;92;50.04057473538128;23;6
2;1313;86;65.25922507663796;39;59
3;629;72;57.19492315505483;4;42
4;1001;57;54.153636741666816;26;59
5;834;55;64.29044439045992;3;42
6;778;64;59.10777275555933;31;70
7;634;26;67.77040414080709;11;26
8;756;81;62.70922346230055;7;68
9;658;68;65.89462347591643;11;23
10;933;78;59.73668685451711;4;67
11;1257;30;69.62226006496134;20;12
12;1118;79;52.737320870027254;38;61
13;1180;51;66.40834216930564;23;24
14;1000;94;54.08686389976307;31;22
15;1403;28;62.69086251326763;15;71
16;1434;59;63.104302029767126;5;32
17;1248;63;56.80378904926706;9;37
18;667;81;60.93058873561644;2;7
19;1407;75;57.405417769494534;24;19
20;1066;82;68.96518442919361;5;46
21;644;71;52.58772014611322;16;27
22;1409;53;68.50859828910629;28;7
23;1129;25;66.58812233175682;21;63
24;739;77;64.47928113535981;1;20
25;935;87;51.70696755662194;16;20
26;734;90;60.264495357943574;22;50
27;1468;84;69.98669767673371;30;42
28;950;58;51.58598507994797;25;5
29;1305;74;51.30480551070177;39;37
30;1199;66;55.15767830668446;11;75
31;671;89;55.092498489090914;10;20
